sequence,timestamp_sec,timestamp_nsec,uniqueID,pixels_u,pixels_v,x,y,z
2518,261,20891136,191586,876.2442017,233.3046417,213.3937003,221.9724096,-0.550254712
2518,261,20891136,191547,165.4618225,49.52418137,202.9589464,225.3098084,2.753020219
2518,261,20891136,191492,226.5009308,278.6584778,203.6291618,222.0857736,-0.304045191
2518,261,20891136,191498,92.30282593,107.2831955,202.1453092,224.6363086,1.859696496
2518,261,20891136,191501,115.6295395,271.3842163,202.3243315,224.4138956,-0.307356152
2518,261,20891136,191504,375.9127808,32.87927246,207.5279671,234.5336324,5.0534412
2518,261,20891136,191572,669.0292358,245.8237,212.0376464,226.4802745,-0.946572482
2518,261,20891136,191544,465.1021729,214.1663513,207.672332,226.8452817,0.038957017
2518,261,20891136,191546,461.146759,30.59546661,214.3003846,249.1242787,8.401308557
2518,261,20891136,191579,928.2533569,283.2235107,210.7311517,218.8163393,-0.762221244
2518,261,20891136,191549,909.1096191,27.42651558,225.894711,231.4498017,5.537311587
2518,261,20891136,191582,514.135498,340.5079041,206.1402801,220.0004723,-0.965067854
2519,261,124520960,191616,1119.23291,63.55453873,219.7610724,222.028332,2.325816735
2519,261,124520960,191603,237.2976837,29.66376686,204.3699998,228.1420877,3.494802347
2519,261,124520960,191589,364.1201477,99.62519073,207.3477232,234.0519238,3.002705064
2519,261,124520960,191626,573.28125,140.142868,260.6423224,336.8267759,7.847329026
2519,261,124520960,191630,239.2138519,87.97839355,204.3509099,228.1181006,2.49496876
2519,261,124520960,191632,310.7728882,170.5017395,205.6733387,230.9749404,1.117421378
2519,261,124520960,191635,492.4044495,210.9859314,209.20234,229.3372367,0.00455116
2519,261,124520960,191639,690.666748,210.078186,215.6346242,231.1973629,-0.428383068
2519,261,124520960,191640,710.2523804,54.79171371,213.8120481,227.3587827,3.235993473
2520,261,228110080,191680,772.5734863,105.5758972,215.0373668,227.1445714,1.989710778
2520,261,228110080,191684,820.9898071,133.2438049,214.5739842,225.2562628,1.234367057
2520,261,228110080,191689,863.960022,278.2819519,211.4123635,221.3913222,-0.773593568
2520,261,228110080,191664,216.6878815,198.0913849,204.379059,228.3272026,0.666373028
2520,261,228110080,191670,295.3998108,128.5297241,205.8071588,230.8332228,2.062434563
2520,261,228110080,191673,433.0818787,261.2360535,207.4618348,226.7837795,-0.557432324
2520,261,228110080,191674,445.0280762,74.24829865,212.4101733,243.9067231,5.247855027
2521,261,331846912,191716,787.876709,149.4162445,217.1608903,229.5719544,1.095871704
2521,261,331846912,191749,722.8087158,260.7034912,212.5550832,226.1383034,-0.90154654
2521,261,331846912,191719,292.0869141,51.77915955,206.2570003,231.8660329,3.601941048
2521,261,331846912,191756,431.511322,191.7787018,211.0091712,240.5799405,0.565287068
2521,261,331846912,191724,506.6851807,243.3128662,211.2382035,233.7347368,-0.882146938
2521,261,331846912,191759,697.7475586,141.9592896,227.5277042,248.5009857,2.364289072
2521,261,331846912,191762,627.5683594,242.4622955,214.3299918,232.8694836,-1.099055162
2521,261,331846912,191734,145.3448029,172.4891205,203.9563213,228.2280373,1.125306696
2521,261,331846912,191739,866.9004517,164.7837677,222.768537,232.3541497,0.600895033
2521,261,331846912,191740,811.8111572,214.3895416,218.1612516,229.9433204,-0.56761053
2522,261,435362304,191777,376.4718323,57.03734207,208.8547779,235.7315374,4.210005311
2522,261,435362304,191783,362.9964294,258.0148315,207.0017231,226.8867562,-0.20604697
2522,261,435362304,191791,103.8404999,98.27676392,204.0595663,228.1323348,2.102525781
2522,261,435362304,191794,723.8951416,324.3572998,210.5456155,223.7198575,-1.103749149
2522,261,435362304,191770,334.1731262,189.6698914,207.443752,233.9398581,0.80447932
2522,261,435362304,191805,760.6380615,228.4684296,216.4082414,230.2550609,-0.653085014
2522,261,435362304,191806,848.9194946,83.28245544,215.3592666,226.2691059,2.156162707
2523,261,539108096,191841,705.4032593,99.56626892,246.1609193,275.1612732,7.862643008
2523,261,539108096,191844,770.4141846,191.29776,216.883924,230.835354,0.161292204
2523,261,539108096,191877,807.5805664,221.9819946,216.9150077,229.6920605,-0.522256075
2523,261,539108096,191879,765.0627441,85.22405243,231.6503233,248.7286047,5.366048905
2523,261,539108096,191854,248.3652039,91.57739258,206.232729,231.7807726,2.586068831
2523,261,539108096,191856,740.361145,56.52241135,213.8618663,227.7274599,2.632818686
2523,261,539108096,191839,256.5123901,195.5306702,206.2570884,232.0685672,0.754480924
2524,261,642699008,191963,808.411438,280.7438965,212.5651729,225.3842499,-0.810622364
2524,261,642699008,191944,726.6339111,337.6309509,210.635364,224.4402591,-1.036274547
2524,261,642699008,191915,489.6445618,207.5578613,211.5083401,234.7358479,0.015727828
2524,261,642699008,191949,700.0131836,177.3528137,215.7219567,232.3025426,0.442012658
2524,261,642699008,191982,684.7805176,253.9442596,214.5044185,231.241994,-1.119651377
2524,261,642699008,191983,771.4379272,143.2774963,228.4133496,245.1175911,1.644829916
2524,261,642699008,191897,471.2941589,81.10901642,215.3571508,248.7787322,4.954982552
2524,261,642699008,191961,298.5852051,306.8115234,206.9298264,226.8445819,-0.588672326
2524,261,642699008,191898,458.361908,270.6138611,209.4002586,229.791665,-0.745809664
2524,261,642699008,191899,1091.696777,69.67672729,227.9950071,230.6189951,2.791052979
2524,261,642699008,191935,648.1029663,115.6431808,241.5063643,279.1901115,6.035323585
2525,261,746320128,192002,392.3820801,178.9878235,210.6127998,240.8018389,0.71766676
2525,261,746320128,192034,682.3013916,100.7658234,262.8300872,306.5927445,9.870077997
2525,261,746320128,192020,328.5283203,100.6400909,208.5963225,236.286188,2.445360443
2525,261,746320128,191990,352.1752014,176.1001129,209.1503818,237.604241,0.781702275
2525,261,746320128,191994,435.0339661,170.989212,212.7336045,244.5825245,0.913181634
2525,261,746320128,192028,367.3068237,275.2367859,207.9694393,227.1641083,-0.323747115
2526,261,850222848,192104,123.3618546,79.09703827,205.9326777,231.9307771,2.166322511
2526,261,850222848,192138,123.0598907,118.4071274,205.8838695,232.0402797,1.658796225
2526,261,850222848,192123,502.7150269,48.14789963,226.7590847,278.3073731,11.20388775
2526,261,850222848,192094,255.1156464,80.89221954,207.538585,234.173415,2.43545615
2527,261,953671168,192162,523.6940308,117.4993362,227.3896699,275.9697871,5.404594106
2527,261,953671168,192199,461.0019226,130.9918213,215.1373645,249.0258586,2.533323139
2527,261,953671168,192232,989.0305176,262.055603,216.258137,227.5306428,-0.804685034
2527,261,953671168,192173,274.3982239,179.34758,208.1554579,235.8063176,0.833921948
2527,261,953671168,192184,667.9421997,192.3960724,218.1469192,238.6231907,-0.030892889
2527,261,953671168,192221,809.4793701,292.7558899,213.2573126,227.5222056,-0.827583087
2528,262,57340160,192320,737.2098389,250.4955902,216.2318127,233.2132691,-0.857913684
2528,262,57340160,192289,236.5377502,111.7466507,208.022001,235.5869501,2.084123809
2528,262,57340160,192322,627.3688965,282.5575867,213.143999,231.7990003,-0.938667316
2528,262,57340160,192259,760.4815063,96.36799622,231.870127,252.1539444,4.424396134
2528,262,57340160,192266,426.782135,280.7645264,210.2061488,231.8430708,-0.582061542
2528,262,57340160,192267,370.6672058,18.88853836,211.2833497,242.5610394,5.348975761
2528,262,57340160,192331,765.7944336,51.14781189,243.1071771,265.45241,9.515827867
2528,262,57340160,192276,444.1483459,2.742907524,215.919327,253.0243346,8.617735462
2528,262,57340160,192278,653.7792969,169.7684937,219.8371014,242.5561435,0.809424944
2528,262,57340160,192315,767.8318481,304.0192566,213.7473335,229.2547766,-1.003395646
2529,262,160919040,192449,497.6202698,242.0191193,214.8034881,243.3951667,-0.864225158
2529,262,160919040,192359,498.4893799,149.2703094,218.944926,256.042453,2.58966911
2529,262,160919040,192425,613.2766113,225.3184204,220.391405,247.1239521,-0.913647174
2529,262,160919040,192394,801.6033325,36.16448212,239.9156041,258.4683971,9.252768654
2529,262,160919040,192434,797.012085,172.9665375,216.3323345,232.0679146,0.619305432
2529,262,160919040,192437,874.7971191,271.393158,215.8365708,230.1022499,-0.726972224
2529,262,160919040,192414,340.4018555,323.282959,209.2178567,229.4150233,-0.375303885
2529,262,160919040,192351,425.8192139,54.49834442,213.5577091,245.6598393,4.997139539
2530,262,264516864,192483,490.1657715,180.0669556,218.247957,255.2210949,1.126778773
2530,262,264516864,192518,150.697937,174.7132416,207.7743038,235.40263,1.144948616
2530,262,264516864,192519,715.3098755,130.2836609,246.2778085,278.5628969,4.823214046
2530,262,264516864,192489,554.255249,181.7015228,230.9251176,279.9214394,1.072049632
2530,262,264516864,192526,872.5213013,280.7438354,214.9835866,229.8478651,-0.605293292
2530,262,264516864,192547,724.335083,198.0045776,218.9707636,238.2706088,0.115564008
2530,262,264516864,192472,452.9721375,101.5320053,215.4559387,249.7570378,3.932601044
2531,262,368568064,192615,742.7722778,273.2294922,216.5523027,234.800371,-1.012111829
2531,262,368568064,192649,544.3137207,317.4449463,212.3684455,232.8568067,-0.888314515
2531,262,368568064,192618,568.2185059,275.8762512,213.9229801,235.9549208,-0.860602809
2531,262,368568064,192654,827.2402954,310.7323303,214.913638,230.9927235,-0.899296849
2531,262,368568064,192630,701.4465332,279.0725403,215.4363009,234.2649136,-0.930929365
2531,262,368568064,192663,634.5684204,278.686676,214.528598,234.7737714,-0.855417258
2531,262,368568064,192600,177.256424,112.8452225,208.5189907,236.1713794,1.943699567
2531,262,368568064,192575,146.7178955,203.7711639,208.1588134,235.6889041,0.747354891
2532,262,471750144,192691,814.8638306,226.1634979,215.2046956,231.9217288,0.067710391
2532,262,471750144,192741,461.2731018,231.2472229,215.5966323,249.7763338,-0.567035321
2532,262,471750144,192685,499.7874451,87.18965912,219.4122274,256.8060024,5.372493738
2532,262,471750144,192735,864.3093262,207.6960754,215.6777615,231.6747047,0.236186377
2532,262,471750144,192679,664.5911865,142.877533,239.3450934,277.2998227,3.788002722
2533,262,575481856,192794,510.7652893,222.0304108,220.7987375,261.2380386,-0.636409986
2533,262,575481856,192810,788.5753784,167.6395569,223.9669802,243.6243274,0.933824839
2533,262,575481856,192759,231.1589966,172.8432312,209.5228001,243.8905991,1.54304183
2534,262,679249920,192898,442.255188,294.3350525,213.2549628,240.3780704,-0.978648938
2534,262,679249920,192901,847.8372192,281.6170349,215.6602179,233.0244488,-0.372399656
2534,262,679249920,192866,380.3394775,328.9270325,211.5562412,234.6043362,-0.488684575
2534,262,679249920,192877,705.3293457,140.6768188,250.4314098,290.4110873,4.870481012
2534,262,679249920,192891,854.5128784,64.65109253,231.8972691,249.6168363,4.962010816
2534,262,679249920,192828,230.3771515,213.3129883,210.0580483,240.2415563,0.674950776
2535,262,782768640,192952,798.2105103,293.9403076,217.4552289,236.499141,-0.982473244
2535,262,782768640,192947,846.9518433,224.5532837,222.0455936,240.532385,-0.524532143
2535,262,782768640,192956,398.267395,254.6721344,213.4365165,245.4545274,-0.615426517
2536,262,886333952,193025,845.1531372,274.4920959,219.0888536,237.959261,-0.907095578
2536,262,886333952,192994,81.20067596,145.1177368,208.3022675,244.6358607,1.887610292
2536,262,886333952,193029,729.7484741,236.8786011,217.8107615,239.0677105,-0.299016335
2536,262,886333952,193034,910.437439,182.2418365,222.3093576,239.6671742,0.343028184
2536,262,886333952,193036,768.3557739,311.0438232,216.6081035,236.4796644,-0.924931507
2536,262,886333952,193009,726.4631958,198.5935059,219.0545274,241.0007422,0.225464351
2536,262,886333952,193013,186.0769958,183.464386,210.3612803,240.2030193,1.007807651
2536,262,886333952,193019,550.4401245,230.3017883,219.9116111,253.7173712,-0.904400418
2537,262,990110208,193089,285.7680359,229.5501251,211.809464,242.7072661,0.23444068
2537,262,990110208,193090,286.0074768,273.3407288,211.7698465,242.7502607,-0.442056971
2537,262,990110208,193067,170.3195801,232.6804352,210.5790028,240.424825,0.370841272
2537,262,990110208,193106,513.5310059,251.9906921,216.7065097,247.2736388,-0.892483507
2537,262,990110208,193070,800.8469238,191.8550568,220.4126112,241.0425291,0.278708928
2537,262,990110208,193104,325.1592712,278.5877686,212.3564973,243.2582209,-0.637952996
2537,262,990110208,193105,962.4257813,95.55221558,227.7148226,243.6171982,2.328771153
2537,262,990110208,193074,343.8478088,126.0432281,212.9457764,245.6706792,2.102388921
2537,262,990110208,193075,805.543396,253.7176208,217.8754614,237.8235127,-0.385504734
2537,262,990110208,193102,682.5644531,263.6281128,218.1303405,241.4421888,-0.846609144
2537,262,990110208,193046,470.7140808,50.63000107,217.4020209,253.291963,5.135944004
2537,262,990110208,193050,467.3576965,124.1552048,217.196452,253.5269414,2.78831667
2537,262,990110208,193054,371.0145264,103.5504532,213.5185478,245.9759326,2.57887672
2537,262,990110208,193055,374.3461914,176.3550415,213.5014314,246.0521105,1.082836095
2538,263,93708288,193153,569.788208,92.41712189,232.1085612,283.6976112,7.774109822
2538,263,93708288,193124,837.1671143,67.27271271,235.9621708,258.0767638,5.468606869
2538,263,93708288,193160,421.7481689,312.9109497,213.7745004,241.0665991,-0.895727039
2538,263,93708288,193135,845.1326904,306.7934875,218.1560086,237.9829945,-0.924685304
2538,263,93708288,193114,696.3580933,187.0522156,223.6941012,250.7653702,0.352960743
2538,263,93708288,193147,358.1176758,20.05046844,213.5969661,245.9339532,4.104608245
2538,263,93708288,193148,996.5968628,279.3370056,220.5833274,237.8998051,-0.841841256
2540,263,301171456,193192,682.928833,221.5485077,226.6012065,257.3880751,-1.826519505
2540,263,301171456,193195,514.6114502,157.4052277,222.905695,267.3036047,1.049476044
2540,263,301171456,193228,1125.654907,271.9064026,221.4386528,238.4360723,-1.11655916
2540,263,301171456,193230,606.5626831,248.7425385,219.649471,248.455422,-1.543289136
2540,263,301171456,193172,444.1478271,170.7803345,216.6036537,251.5961194,0.38711887
2540,263,301171456,193239,897.159729,25.00689316,234.7025405,254.5366642,5.322950597
2540,263,301171456,193208,934.7062988,125.6493835,224.2771452,243.4924087,0.810673961
2540,263,301171456,193212,465.8293457,237.0876465,217.2639162,252.501332,-1.408657336
2541,263,404791296,193283,999.3034668,93.39775848,224.0231592,242.5624137,1.238835382
2541,263,404791296,193246,772.0819702,253.9631348,219.7027018,242.7870538,-1.07049857
2541,263,404791296,193247,522.5360107,78.84030914,226.1372546,276.1234529,5.806374509
2542,263,508541184,193347,837.057312,96.68252563,239.4274067,264.4471559,3.833886713
2542,263,508541184,193318,674.680603,194.3599854,250.7670349,302.8369142,-2.158162926
2542,263,508541184,193335,338.4017944,274.4183044,214.5333012,247.2416251,-1.305818627
2542,263,508541184,193324,591.1866455,341.9140625,216.6508318,241.9934649,-1.521930535
2542,263,508541184,193357,828.9379883,65.42913818,244.1747402,270.5713541,6.514628296
2542,263,508541184,193296,343.1819763,78.79026031,214.7251108,248.1597543,1.861869326
2542,263,508541184,193297,786.3001709,225.2386627,219.5779041,242.6773148,-0.528655903
2542,263,508541184,193367,883.6070557,108.0366211,237.6402627,259.4897242,2.780103173
2542,263,508541184,193332,222.3884277,308.5346985,213.1152152,245.0870941,-1.351593734
2542,263,508541184,193303,743.3831177,128.4277649,259.6372442,302.8475536,4.865808169
2542,263,508541184,193300,344.7250977,173.397522,214.7111189,248.2604389,0.274138856
2542,263,508541184,193338,440.5284729,312.8502808,215.652882,244.8756398,-1.622606398
2542,263,508541184,193371,743.3277588,259.5975952,221.2362304,246.1476897,-1.44494339
2542,263,508541184,193362,422.006134,47.86899948,216.625631,251.8418061,3.100953408
2542,263,508541184,193373,689.5300293,167.0396271,271.096805,334.9892681,0.944977084
2543,263,612286976,193393,957.9019165,63.06566238,231.8631924,251.1907951,3.274005529
2543,263,612286976,193394,763.0582886,211.2835236,221.1098525,245.6515184,-0.450781977
2543,263,612286976,193397,554.6992188,207.2314911,227.1177622,272.9757836,-1.480631028
2544,263,715894784,193448,640.5014038,275.4597778,220.3240027,248.5653984,-1.593092549
2544,263,715894784,193451,800.1057129,53.20003891,259.2982493,292.6612677,11.63475849
2544,263,715894784,193423,510.908783,121.475708,226.0585515,276.5752668,3.420675848
2544,263,715894784,193424,484.4291687,198.6805878,220.2343632,259.4496829,-0.43704112
2544,263,715894784,193460,607.9537964,208.4091492,233.665418,280.5348256,-1.915222465
2544,263,715894784,193432,752.1351318,90.97167206,227.7496193,255.6458833,2.726583161
2545,263,819646720,193489,366.3204956,87.27687836,216.4225563,251.6754137,1.791029532
2545,263,819646720,193516,476.9366455,268.4299927,218.3307673,251.5573676,-1.579706529
2545,263,819646720,193501,829.7607422,282.8636169,219.9115766,243.565974,-0.952293029
2545,263,819646720,193503,696.0706177,310.2152405,219.7663547,245.8538801,-1.570136694
2546,263,923240448,193560,498.3015137,27.67105484,226.7124529,278.6319885,8.446727143
2546,263,923240448,193533,937.9690552,78.90612793,238.17987,258.717396,3.426406193
2546,263,923240448,193549,258.1873779,156.0172577,215.2006134,250.1277748,0.498679307
2546,263,923240448,193574,274.58255,295.6721497,215.3870729,249.1563709,-1.352893969
2546,263,923240448,193567,717.7029419,162.4538879,267.9957151,320.3151576,1.109856396
2547,264,26981376,193584,369.5917664,166.0718231,217.4301826,253.6231031,0.282503295
2547,264,26981376,193601,289.0825806,211.4258728,216.039915,251.0544642,-0.371895638
2547,264,26981376,193607,587.4274292,150.1737823,240.0038205,296.9279187,1.802421539
2548,264,130595072,193664,703.711792,306.3151245,221.0711337,248.1796406,-1.615157273
2548,264,130595072,193637,1024.259766,43.71382141,234.3751815,253.4336443,3.206293201
2548,264,130595072,193675,285.6356201,285.7986145,216.447492,251.4604609,-1.434553276
2548,264,130595072,193676,532.4428711,246.2803345,221.90222,257.0853162,-1.78412624
2548,264,130595072,193680,759.1811523,175.8084259,240.3791372,272.9807672,-0.529379465
2548,264,130595072,193656,502.9828186,147.6445465,225.1819348,270.4445384,0.929496954
2548,264,130595072,193629,425.1219482,34.83428192,219.6075613,257.7749722,3.249664328
2549,264,234209024,193761,811.5864258,181.2702332,232.3568945,259.6167303,-0.505017505
2549,264,234209024,193732,689.62146,198.7735138,232.1886482,266.7094639,-1.358600828
2549,264,234209024,193733,473.1557617,210.1950073,222.4408239,263.5769689,-1.301486717
2549,264,234209024,193748,749.00177,223.0861511,225.0966228,253.0340191,-1.078250309
2549,264,234209024,193694,372.9487915,70.46232605,218.5423381,255.6637392,1.878973205
2549,264,234209024,193726,802.6904907,216.3332672,225.3915421,251.8168819,-0.855460516
2550,264,337825024,193832,767.7282104,148.8185577,249.1497506,283.4697745,1.336842861
2550,264,337825024,193802,747.7913208,92.08031464,264.4769319,306.5227479,8.198804427
2550,264,337825024,193771,808.8701782,67.2901001,257.5664622,288.9007699,8.303908747
2550,264,337825024,193778,1060.98584,108.7418671,234.2444077,253.376584,1.490683796
2550,264,337825024,193812,959.3458252,165.3175659,221.4384458,245.9416238,0.112375438
2550,264,337825024,193783,393.9171448,153.9374084,219.580505,257.7404519,0.39684321
2552,264,545079808,193856,344.4707642,268.5565186,219.4089477,257.1214709,-1.455430263
2552,264,545079808,193835,417.5628357,12.47510719,224.610677,277.0524549,7.396764401
2552,264,545079808,193862,194.6972198,316.9448242,217.4763657,253.2275826,-1.427170628
2553,264,648688640,193925,849.0491943,130.736084,240.9363499,267.72585,1.831771418
2553,264,648688640,193896,1068.380737,107.8164063,239.6179102,257.9281205,1.926625463
2553,264,648688640,193929,645.6559448,251.0857391,227.23076,260.7530769,-1.869054174
2553,264,648688640,193931,251.0529785,316.5782776,218.477395,254.2893679,-1.511541741
2553,264,648688640,193939,797.2555542,132.6789093,248.502283,279.5288859,2.511115602
2553,264,648688640,193919,940.8079834,51.42951965,237.8213018,260.7494098,3.828295623
2553,264,648688640,193943,905.4869385,97.53279114,239.627139,263.6952215,2.794152539
2553,264,648688640,193946,906.1751099,136.4696045,239.0935081,263.1831211,1.332685506
2553,264,648688640,193883,387.8375854,92.12007141,223.4961638,275.0764015,3.471309858
2553,264,648688640,193948,713.2598267,332.4343872,222.808993,251.4742754,-1.58118082
2553,264,648688640,193885,563.5587158,109.9828262,245.2066472,308.4428656,6.162896842
2553,264,648688640,193893,747.0888062,269.467041,226.406203,255.6680489,-1.671191326
2554,264,752311296,193997,407.1763306,334.3563843,220.4456938,253.9386528,-1.663327987
2554,264,752311296,193966,1136.053955,66.62994385,238.1953098,255.9967473,2.434016057
2554,264,752311296,193967,388.2705383,194.4897156,221.608182,261.818481,-0.397281109
2554,264,752311296,194000,505.8086853,78.9342804,229.0257767,275.9735902,4.066299044
2554,264,752311296,194034,717.505127,232.1704102,231.9290195,264.5260884,-1.8797989
2554,264,752311296,194035,903.2492065,291.1108093,225.2720329,251.6651362,-1.276638694
2554,264,752311296,194040,766.4342651,60.26139832,257.3882479,293.3737154,9.003621319
2554,264,752311296,194009,891.3344727,24.51792336,243.6855222,268.2789827,6.179740384
2554,264,752311296,194013,806.0768433,65.43452454,258.8191745,290.2878898,8.28233193
2555,264,855902208,194056,853.8549194,200.5706329,228.2438832,255.657586,-0.485539106
2555,264,855902208,194074,924.083313,47.4817009,239.0608279,263.1299439,3.807084886
2555,264,855902208,194068,876.6544189,259.7063599,224.840163,252.0641267,-0.850162203
2557,265,63132672,194112,793.390625,90.68439484,248.8376854,280.7544405,4.555082878
2557,265,63132672,194113,806.0670776,156.8536835,237.5031835,267.4900093,0.447911386
2557,265,63132672,194121,1015.604126,325.5792236,225.2577986,252.0737203,-1.082808472
2557,265,63132672,194130,511.4364014,215.0882874,230.9881676,278.8883487,-1.756747911
2557,265,63132672,194094,383.9165649,62.0896492,225.3622422,277.1319759,4.411663777
2557,265,63132672,194096,436.5860901,188.0722504,225.4691036,269.8224839,-0.302444145
2557,265,63132672,194098,364.315033,173.9149628,222.9765588,266.6410507,0.113777331
2557,265,63132672,194126,836.7451782,90.38536835,243.4355841,271.9809857,3.401530104
2557,265,63132672,194128,430.5784912,275.7137756,223.1863611,261.0735082,-1.652991483
2557,265,63132672,194105,322.2680359,273.5271606,221.5323974,261.7516873,-1.552772978
2557,265,63132672,194106,791.4332886,32.28416443,259.4359225,292.7287558,10.82496049
2557,265,63132672,194111,763.001709,150.3677063,253.6184269,289.3416366,1.370214008
2558,265,166874880,194151,658.4819336,232.0037537,232.6075212,269.1246168,-1.933818451
2558,265,166874880,194153,535.6947021,181.973999,238.6349561,294.5593674,-0.631045241
2558,265,166874880,194155,464.3417358,189.7850494,228.1536691,275.2312993,-0.526453305
2558,265,166874880,194158,832.7012329,276.3049316,226.2502072,255.2607985,-1.083352741
2558,265,166874880,194165,675.7006836,182.5900421,250.5140976,295.9835697,-0.924663753
2558,265,166874880,194140,383.353363,232.9807739,223.57502,265.5796151,-1.203193125
2558,265,166874880,194141,296.4112244,17.3527813,222.8962528,277.9776132,5.770942028
2558,265,166874880,194174,1014.129456,111.2856293,238.1707706,261.0621388,1.350036775
2559,265,270487808,194210,425.1174316,312.6554565,223.4350288,260.0054107,-1.753520538
2559,265,270487808,194214,785.9034424,238.9509735,233.4711605,264.4845846,-1.680965298
2559,265,270487808,194215,740.4523315,175.5035553,254.5856639,293.1881683,-0.348974748
2559,265,270487808,194184,229.9834595,122.451561,221.234975,278.0786287,1.888370992
2559,265,270487808,194251,215.0273895,20.86415863,220.8541568,278.8339444,5.43776099
2559,265,270487808,194221,1172.211792,29.03632164,239.0883563,258.683326,2.928580348
2559,265,270487808,194195,640.0848389,132.3487549,319.3607883,418.9402909,10.70826726
2559,265,270487808,194230,281.7707214,171.2509003,222.7660027,277.5664904,0.24344372
2559,265,270487808,194234,212.8492889,78.56331635,220.7583609,278.0668989,3.337460141
2559,265,270487808,194237,308.9052734,206.2454529,222.3892962,263.7591394,-0.476724924
2559,265,270487808,194238,481.1325989,137.0708618,229.5322997,276.5826691,1.399555337
2560,265,374102528,194276,408.6512451,79.50909424,227.0779281,275.983579,3.272652954
2560,265,374102528,194277,219.0782776,269.8717957,221.581375,261.6822612,-1.092463337
2560,265,374102528,194319,495.8278198,315.3747253,224.5858484,260.0170672,-1.692966536
2560,265,374102528,194288,712.4373169,198.1969299,231.9986337,265.6971966,-0.581883143
2560,265,374102528,194293,507.7615051,81.25849915,233.0397414,282.7127006,4.361333653
2560,265,374102528,194295,316.691803,39.59709549,224.2752295,276.4128378,4.473477596
2560,265,374102528,194303,360.3972473,310.5578918,223.1046928,260.7667417,-1.613513271
2560,265,374102528,194301,513.390625,246.1876373,228.6861245,270.4955731,-1.94941902
2560,265,374102528,194309,889.2214355,212.1371307,232.5913511,260.9746382,-0.729770932
2561,265,477847808,194361,207.5008698,298.9268494,221.9410797,262.1409543,-1.431087935
2561,265,477847808,194346,613.75,286.2427979,227.4390939,262.2492845,-1.758285602
2561,265,477847808,194332,126.306778,112.6034088,220.4922314,268.8393189,1.283131431
2561,265,477847808,194326,170.765152,156.5628357,220.6550515,278.1172502,0.627182003
2561,265,477847808,194367,894.7650146,28.26164246,241.2541335,268.6652991,4.516841336
2562,265,581460736,194401,588.9231567,184.3075714,251.751958,311.9627515,-1.693520547
2562,265,581460736,194416,455.7536011,283.8659363,225.7080957,264.096666,-1.76762574
2562,265,581460736,194417,272.6016235,307.7186584,223.084513,262.4932824,-1.56863052
2562,265,581460736,194388,446.385437,217.6418915,228.6800784,275.5415306,-1.542151238
2562,265,581460736,194392,104.0463562,63.38124466,219.497229,279.4535555,3.24960669
2562,265,581460736,194398,285.8523254,97.45851135,224.275002,276.9281259,2.17554116
2563,265,685223936,194433,249.5426788,185.5823517,223.450294,266.7584795,-0.263556036
2563,265,685223936,194434,322.818512,172.5441742,224.9015119,270.2366579,-0.119941839
2563,265,685223936,194499,703.6695557,278.6202698,229.7616713,263.5369487,-1.838073248
2563,265,685223936,194497,1139.984741,12.14556217,238.7857555,261.759817,2.798490481
2563,265,685223936,194504,566.4368896,238.8654785,230.0995119,269.4792572,-1.740680066
2563,265,685223936,194443,503.5683289,100.8207932,235.1506912,287.7127292,3.144338247
2563,265,685223936,194523,843.6497803,178.5052032,236.8118241,267.4146667,-0.464787825
2563,265,685223936,194493,746.6495972,115.8692398,253.6338157,292.0339094,3.03736512
2563,265,685223936,194481,901.7410889,115.3552475,239.0896506,267.545002,1.16974856
2563,265,685223936,194483,893.8736572,181.4553223,235.8322122,265.0464382,-0.464736239
2563,265,685223936,194517,1003.93457,89.25952911,240.4333487,265.5827442,1.749031709
2563,265,685223936,194456,671.0950317,130.5523987,280.6687256,342.763535,4.731140786
2563,265,685223936,194457,813.6124878,143.4705505,250.3555045,282.5214222,0.901776915
2563,265,685223936,194490,1068.552246,97.53001404,239.3033315,263.3676098,1.299207599
2563,265,685223936,194491,1053.590454,37.81925964,240.0808126,264.1547792,2.777543618
2563,265,685223936,194428,749.3747559,233.9255981,231.3409827,264.3787791,-1.288209962
2563,265,685223936,194488,485.4642029,141.2158966,233.2791781,284.8606065,1.083934033
2563,265,685223936,194462,297.4102783,211.3299103,224.1400556,267.0129813,-0.705745762
2563,265,685223936,194495,937.7130127,103.8356247,240.3870307,267.4484164,1.518137781
2564,265,788816640,194592,447.1413269,253.7930603,227.2940824,268.6261852,-1.619639313
2564,265,788816640,194530,442.0873718,63.0798645,229.4279821,276.7171067,3.224108652
2564,265,788816640,194534,90.45480347,85.25737,220.4670837,278.492065,2.335363955
2564,265,788816640,194542,377.1815186,190.1789703,226.593625,271.8708404,-0.463318053
2564,265,788816640,194557,672.0991211,216.0897064,237.2075456,276.0505133,-1.696420071
2564,265,788816640,194545,719.4432983,204.0178833,232.250078,266.7217282,-0.742608915
2564,265,788816640,194589,771.2740479,323.6327209,229.0744032,261.5241179,-1.824884046
2566,265,996170496,194616,208.715683,191.8027039,224.2857971,269.7967312,-0.224099782
2566,265,996170496,194649,304.9031372,244.9857788,225.6534857,269.5330786,-1.089626145
2566,265,996170496,194595,76.224823,117.671402,223.0706112,266.6706906,0.646527627
2566,265,996170496,194596,189.2717896,146.1308441,223.7588514,277.1406327,0.778173338
